Sample_size,Beta,BCE_Train,BCE_Test,0-1_Train,0-1_Test,EMA_BCE_Train,EMA_BCE_Test,EMA_0-1_Train,EMA_0-1_Test
2000,0.0,2830.05322265625,2965.909912109375,0.5015000104904175,0.49424999952316284,5166.338958356011,5143.604845630129,0.5060642812064474,0.5017108403490685
2000,125,2.5838990211486816,3.6925625006357827,0.421999990940094,0.5042891999085745,2.585728533926523,3.7519943438481373,0.4247284221831688,0.5025692905318363
2000,250,1.493299126625061,2.1457792123158774,0.42399999499320984,0.5104758342107137,1.501252027913636,2.1544326800085916,0.424749547158384,0.5130436420879053
2000,500,0.981022834777832,1.278091549873352,0.4284999966621399,0.4976797302563985,0.9780158272057444,1.2859867506010965,0.42527353056303957,0.496979971044594
2000,1000,0.7693873643875122,1.3060685793558757,0.36149999499320984,0.5003133614857992,0.766139997556227,1.3110653082548793,0.3616408452203507,0.502439329515027
2000,2000,0.2679182291030884,3.271604537963867,0.11349999904632568,0.5040564636389414,0.26966720801875943,3.2822969237975315,0.11900676686154829,0.5040751532798857
2000,4000,0.15104903280735016,2.814591328303019,0.0625,0.49585331479708356,0.15132299234177007,2.809704954429287,0.060157672355328644,0.4947295582166964
2000,8000,0.0746990516781807,2.6541924476623535,0.014499999582767487,0.5005026956399282,0.07392883371435094,2.6587796631937053,0.013497466660682278,0.49956657971214913
2000,16000,0.03827488794922829,2.6383231480916343,0.0005000000237487257,0.5013429522514343,0.037870030941274765,2.6412943574949295,0.0005889751422068861,0.5016168797720642

Summary:,"The LMC has been run with the following parameters:
  - Device: cpu
  - Loss function: BCE
  - l_max: 4.0
  - Network architecture: FCN1L
  - Number of hidden layers: 1
  - Width of hidden layers: 500
  - Dataset type: mnist
  - Random labels: True
  - Training set size: 2000
  - Test set size: 9786
  - Minimum epochs: 4000
  - Number of Batches: 1
  - Beta values: [0.0, 125, 250, 500, 1000, 2000, 4000, 8000, 16000]
  - Learning rate (a0): 0.0025
  - Learning rate decay (b): 0.5
  - Gaussian prior sigma: 5
 -  alpha_average: 0.01
 -  alpha_stop: 0.00025
 -  eta: 0.1
 -  eps: 1e-07
 -  Gradient norm: [[0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0]]
"
