Sample_size,Beta,BCE_Train,BCE_Test,0-1_Train,0-1_Test,EMA_BCE_Train,EMA_BCE_Test,EMA_0-1_Train,EMA_0-1_Test
2000,0.0,1.4798378944396973,1.4865376949310303,0.550000011920929,0.5412499904632568,2.142028010307714,2.1481301241592576,0.49841627467187694,0.5003030534528895
2000,125,0.5679812431335449,0.6370357672373453,0.2460000067949295,0.2694789171218872,0.5460898277443287,0.6477447634295151,0.2354911213537385,0.2712321818881462
2000,250,0.4552684724330902,0.5390004316965739,0.1979999989271164,0.23124076426029205,0.4640130891917493,0.5528966007175622,0.20205375411298104,0.2344889259361942
2000,500,0.34874314069747925,0.43493444720904034,0.14300000667572021,0.18481401602427164,0.3480810180257172,0.4352591832407284,0.14839831279020788,0.18495359405689332
2000,1000,0.23714984953403473,0.38091644644737244,0.09200000017881393,0.14980244636535645,0.23964616856798723,0.3810674408992317,0.0996823771595959,0.15052010065443008
2000,2000,0.15315783023834229,0.34066761533419293,0.060499999672174454,0.13395604491233826,0.151722193540369,0.34055997038348146,0.05871003815580976,0.13288144185597295
2000,4000,0.09053812175989151,0.27731512983640033,0.03099999949336052,0.10745754092931747,0.09168308920770903,0.2789724814515921,0.029657110648828203,0.10817605487430924
2000,8000,0.04813096672296524,0.26721038420995075,0.008999999612569809,0.09549132237831752,0.0475167232658632,0.26640085305274075,0.009006526385300034,0.09465855893194187
2000,16000,0.02616710402071476,0.244705468416214,0.0035000001080334187,0.08221248537302017,0.026108404248483073,0.24318002424542065,0.002408025245408846,0.08187268256032293

Summary:,"The LMC has been run with the following parameters:
  - Device: cpu
  - Loss function: ‌BCE
  - l_max: 4.0
  - Network architecture: FCN1L
  - Number of hidden layers: 1
  - Width of hidden layers: 500
  - Dataset type: mnist
  - Random labels: False
  - Training set size: 2000
  - Test set size: 9786
  - Minimum epochs: 4000
  - Number of Batches: 1
  - Beta values: [0.0, 125, 250, 500, 1000, 2000, 4000, 8000, 16000]
  - Learning rate (a0): 0.0025
  - Learning rate decay (b): 0.5
  - Gaussian prior sigma: 0.1
 -  alpha_average: 0.01
 -  alpha_stop: 0.00025
 -  eta: 0.1
 -  eps: 1e-07
 -  Gradient norm: [[0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0]]
"
