Sample_size,Beta,BCE_Train,BCE_Test,0-1_Train,0-1_Test,EMA_BCE_Train,EMA_BCE_Test,EMA_0-1_Train,EMA_0-1_Test
58862,0.0,3.5859227180480957,3.4983294010162354,0.8960000276565552,0.8740000128746033,3.599013869524002,3.5976760013103486,0.8992879996895791,0.8989519996643066
58862,250,3.6329260074486167,3.6376991152763365,0.907805430939642,0.9090042382478714,3.6332852341563013,3.6376991152763365,0.9078956488633559,0.9090042382478714
58862,500,3.6048481636128185,3.597992551326752,0.9007533735642999,0.8990315049886703,3.6048381809763987,3.597992551326752,0.900750867050078,0.8990315049886703
58862,1000,3.5974924726001287,3.5913214325904845,0.8989059137085736,0.8973559767007828,3.597497480238898,3.591416989684105,0.8989071716393454,0.8973799771070481
58862,2000,3.604931298959053,3.597992551326752,0.9007742564051838,0.8990315049886703,3.604843170046806,3.597992551326752,0.9007521200508385,0.8990315049886703
58862,4000,1.6446615396919897,1.6085271298885346,0.40843524973271256,0.39935595989227296,1.639670157346685,1.6055077213048934,0.407178950485284,0.3985978017896414
58862,8000,0.4402017612325943,0.4181154176592827,0.10593251025272628,0.10037133321166039,0.44130397519570286,0.4164232147783041,0.10619752825016819,0.09994996253401041
58862,16000,0.22724329910667265,0.23944768235087394,0.05243038967788472,0.055497204698622224,0.2284350195062994,0.23893341156095266,0.052738289319262915,0.0553788547590375
58862,30000,0.13705076435107297,0.1921165306121111,0.02979146624457533,0.04369790405035019,0.13802623958390017,0.19076437244564295,0.030043618204012922,0.043294974059797826
58862,60000,0.06550486568929785,0.15420267395675183,0.011821429043913544,0.03427342856302858,0.06524403748615502,0.1526042582169175,0.011786486529922743,0.03383604379929602
58862,120000,0.032025217567965135,0.14906586669385433,0.003495460188695056,0.03314895275980234,0.03207765511410721,0.14853530794382094,0.003501253172388237,0.03329081984050572
58862,600000,0.02379787672247927,0.1399814859032631,0.0012073245084986595,0.03532377788797021,0.023731962457946423,0.13920859278365968,0.0011923638565300063,0.034991756934672595

Summary:,"The multiclass LMC run used:
  - Device: cuda:0
  - Loss function: bbce
  - l_max: 4.0
  - Network architecture: FCN3L
  - Number of hidden layers: 3
  - Width of hidden layers: 600
  - Dataset type: mnist
  - Dataset name: MNIST
  - Selected classes: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
  - Random labels: 0.0
  - Training set size: 58862
  - Test set size: 9786
  - Minimum epochs: 2000
  - Number of batches: 236
  - Beta values: [0.0, 250, 500, 1000, 2000, 4000, 8000, 16000, 30000, 60000, 120000, 600000]
  - Learning rate (a0): 0.01
  - Epoch LR schedule enabled: True
  - Epoch LR schedule start: 0.05
  - Epoch LR schedule decrement: 0.001
  - Epoch LR schedule step epochs: 15
  - Epoch LR schedule min: 0.001
  - Learning rate decay (b): 0.5
  - Gaussian prior sigma: 5.0
  - alpha_average: 0.01
  - alpha_stop: 0.00025
  - eta: 36
  - eps: -1e-07
  - Seed: 42
  - Gradient norm: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
  - Number of epochs per beta: [1000, 1100, 1100, 1100, 1100, 1100, 1100, 1100, 1100, 1100, 1100, 1100]
  - Variance of EMA Train losses: [0.012810903197117085, 0.0053769498356111, 0.005670634812586783, 0.005691530236020981, 0.005655902998668694, 0.015726807533333442, 0.00605431989627872, 0.003148832356298481, 0.001804476134354152, 0.0007416426271595472, 0.00021289860412599033, 7.562879870298472e-05]
  - Variance of EMA Test losses: [0.010603731619868384, 0.0021029697354197907, 0.002212905109503893, 0.003208788754202274, 0.002212905109503893, 0.005881993328165969, 0.0025469757037278884, 0.0013144405519943392, 0.0010506437492872195, 0.0007674187962361523, 0.001046258445628112, 0.0007833228327485953]
"
