Sample_size,Beta,BCE_Train,BCE_Test,0-1_Train,0-1_Test,EMA_BCE_Train,EMA_BCE_Test,EMA_0-1_Train,EMA_0-1_Test
2000,0.0,0.45463550090789795,0.46874091029167175,0.45500001311302185,0.46875,0.5018001309931278,0.5013825113475323,0.5018380001783371,0.501421500235796
2000,125,0.3694404363632202,0.39340342084566754,0.3725000023841858,0.3958765467007955,0.3513896906308372,0.375856064235894,0.35564016963093026,0.3803171875335059
2000,250,0.34844815731048584,0.3584854205449422,0.3555000126361847,0.364690641562144,0.3331084055277689,0.3446924064136979,0.341651409790694,0.35343782918083183
2000,500,0.2720005214214325,0.3134943942228953,0.2824999988079071,0.32856271664301556,0.27253791883587836,0.3060226768453916,0.2873177495598793,0.3228469032396873
2000,1000,0.22662301361560822,0.27031152447064716,0.24199999868869781,0.296457439661026,0.22448387792605365,0.26025033355780386,0.2498038924130018,0.28925360621746904
2000,2000,0.18827848136425018,0.2321719378232956,0.21649999916553497,0.2722826600074768,0.18858728129907606,0.22767105725754874,0.2342821978799506,0.2847777959197073
2000,4000,0.13964961469173431,0.20357018212477365,0.17299999296665192,0.25780609250068665,0.15227239247247712,0.202589401681081,0.19527773904846168,0.26440180525284196
2000,8000,0.13847292959690094,0.18763670325279236,0.17949999868869781,0.2508433212836583,0.14492899466805706,0.1826702951381695,0.19048628065076362,0.2464962518997339
2000,16000,0.08392789214849472,0.19554893672466278,0.0925000011920929,0.2587062319119771,0.09912444633090738,0.18626849823676586,0.11614707743813989,0.2509285806945069

Summary:,"The LMC has been run with the following parameters:
  - Device: cpu
  - Loss function: SAVAGE
  - l_max: 4.0
  - Network architecture: FCN1L
  - Number of hidden layers: 1
  - Width of hidden layers: 500
  - Dataset type: mnist
  - Random labels: 0.25
  - Training set size: 2000
  - Test set size: 9786
  - Minimum epochs: 2000
  - Number of Batches: 1
  - Beta values: [0.0, 125, 250, 500, 1000, 2000, 4000, 8000, 16000]
  - Learning rate (a0): 0.01
  - Learning rate decay (b): 0.5
  - Gaussian prior sigma: 5.0
 -  alpha_average: 0.01
 -  alpha_stop: 0.0025
 -  eta: 36
 -  eps: -1e-07
 -  Seed: 42
 -  Gradient norm: [0.03790653655881688, 0.2659045545607323, 0.22487594959967092, 0.2223595202565193, 0.21268836686205483, 0.2076072770822469, 0.17391598730530675, 0.12270578043819291, 0.10341013916137018]
 -  Number of epochs per beta: [1000, 2472, 2021, 2000, 2004, 2011, 2866, 2624, 6279]
 -  Variance of EMA Train BCE losses: [0.0010776064688656217, 0.0002976374066365334, 0.00023237831214728555, 2.6098166999832806e-05, 1.8840082508068956e-05, 1.6187831786133866e-05, 3.892079209906127e-05, 2.645912138691045e-05, 8.020290887830912e-05]
 -  Variance of EMA Test BCE losses: [0.0010664105058664775, 0.00037743877852353114, 0.0001320684346746287, 5.807508850018406e-05, 3.299370325567097e-05, 2.239893932017012e-05, 1.9561690715784452e-05, 1.8936078663843448e-05, 5.1887678906299695e-05]
"
